date,close,volume,open,high,low
11/22/2023,$333.13,"1,425,832",$334.24,$335.53,$332.8137
11/21/2023,$330.26,"1,602,893",$331.30,$332.44,$328.76
11/20/2023,$330.90,"1,414,009",$326.46,$332.05,$326.22
11/17/2023,$327.83,"1,561,514",$327.66,$328.93,$326.22
11/16/2023,$327.32,"2,142,100",$327.10,$329.67,$326.08
11/15/2023,$325.50,"2,347,075",$319.62,$325.72,$318.74
11/14/2023,$320.49,"1,823,672",$319.82,$322.19,$318.835
11/13/2023,$315.63,"1,448,659",$316.01,$316.96,$314.31
11/10/2023,$319.69,"1,433,611",$315.54,$320.2673,$314.756
11/09/2023,$314.22,"1,574,926",$317.28,$317.39,$313.45
11/08/2023,$317.82,"1,815,036",$316.87,$319.465,$315.38
11/07/2023,$315.19,"1,860,440",$313.00,$318.37,$312.705
11/06/2023,$313.09,"1,426,201",$312.32,$314.18,$311.04
11/03/2023,$313.49,"2,145,718",$309.64,$316.725,$309.01
11/02/2023,$308.12,"2,152,782",$303.67,$308.88,$301.30
11/01/2023,$300.64,"1,972,950",$298.17,$302.18,$298.17
10/31/2023,$297.09,"1,953,516",$293.08,$297.28,$293.08
10/30/2023,$292.70,"1,843,483",$291.74,$293.82,$289.66
10/27/2023,$290.04,"1,480,336",$291.93,$293.04,$288.46
10/26/2023,$292.04,"2,692,699",$293.81,$295.899,$290.37
10/25/2023,$292.68,"2,174,965",$293.53,$295.50,$291.12
10/24/2023,$296.09,"1,849,251",$296.27,$298.00,$294.0517
10/23/2023,$294.94,"1,314,920",$295.00,$298.49,$294.70
10/20/2023,$297.00,"2,385,700",$302.38,$302.92,$295.93
10/19/2023,$302.94,"1,384,711",$304.93,$307.00,$301.58
10/18/2023,$303.77,"1,373,838",$306.72,$309.37,$303.31
10/17/2023,$308.25,"1,576,176",$302.78,$309.83,$302.4182
10/16/2023,$305.34,"1,491,578",$304.02,$307.835,$301.95
10/13/2023,$301.83,"1,672,526",$302.30,$306.00,$300.095
10/12/2023,$304.36,"2,295,483",$311.79,$311.79,$304.21
10/11/2023,$312.54,"1,297,987",$312.32,$314.75,$309.95
10/10/2023,$312.32,"1,904,617",$313.36,$315.4275,$311.56
10/09/2023,$312.01,"1,407,636",$309.82,$313.09,$308.36
10/06/2023,$312.19,"2,441,469",$308.28,$315.11,$306.72
10/05/2023,$309.66,"2,095,480",$308.81,$310.41,$305.37
10/04/2023,$309.39,"2,153,862",$310.74,$311.00,$306.87
10/03/2023,$306.23,"2,454,880",$307.06,$311.55,$305.55
10/02/2023,$308.26,"2,063,302",$307.57,$308.46,$305.11
09/29/2023,$307.11,"3,171,682",$304.35,$309.30,$302.87
09/28/2023,$300.77,"4,326,789",$301.75,$306.69,$294.49
09/27/2023,$314.38,"2,435,563",$312.21,$314.98,$310.65
09/26/2023,$310.61,"2,343,657",$312.72,$314.49,$308.73
09/25/2023,$316.99,"2,054,716",$315.56,$318.68,$314.88
09/22/2023,$316.09,"1,994,391",$314.04,$318.66,$312.93
09/21/2023,$312.00,"1,911,647",$314.33,$316.52,$311.67
09/20/2023,$316.80,"1,693,189",$318.75,$323.32,$316.45
09/19/2023,$317.33,"1,898,803",$311.10,$317.78,$311.00
09/18/2023,$315.88,"1,350,743",$312.00,$316.75,$311.00
09/15/2023,$312.53,"3,339,266",$316.23,$316.69,$311.46
09/14/2023,$316.59,"1,903,982",$315.63,$316.99,$313.30
09/13/2023,$313.91,"2,496,302",$314.23,$316.71,$312.92
09/12/2023,$314.89,"3,205,096",$321.45,$322.49,$313.11
09/11/2023,$325.87,"1,551,265",$327.49,$328.23,$324.49
09/08/2023,$325.47,"1,416,840",$329.53,$330.435,$324.53
09/07/2023,$328.20,"1,533,029",$323.90,$329.04,$323.23
09/06/2023,$326.30,"1,247,868",$324.25,$327.735,$323.71
09/05/2023,$326.16,"1,736,641",$327.74,$328.88,$324.48
09/01/2023,$327.74,"1,732,719",$326.05,$328.72,$325.10
08/31/2023,$323.77,"1,986,297",$324.87,$326.23,$323.71
08/30/2023,$323.25,"1,470,407",$323.81,$323.92,$321.51
08/29/2023,$323.45,"1,524,980",$320.39,$324.37,$319.56
08/28/2023,$320.91,"1,236,449",$318.76,$322.24,$318.735
08/25/2023,$318.76,"1,451,550",$316.67,$319.739,$314.16
08/24/2023,$314.14,"2,077,501",$316.40,$317.85,$313.64
08/23/2023,$315.34,"1,486,190",$310.00,$316.685,$309.25
08/22/2023,$308.90,"1,139,728",$309.60,$310.93,$307.87
08/21/2023,$306.51,"1,072,382",$304.22,$307.29,$303.04
08/18/2023,$302.94,"1,997,131",$302.84,$304.84,$301.31
08/17/2023,$305.64,"1,653,682",$308.34,$309.2063,$304.77
08/16/2023,$307.64,"1,212,521",$305.55,$310.40,$305.26
08/15/2023,$307.40,"1,256,124",$310.85,$311.50,$306.50
08/14/2023,$311.71,"1,334,368",$308.04,$312.47,$307.76
08/11/2023,$309.05,"1,351,392",$307.97,$310.50,$306.1273
08/10/2023,$310.41,"1,862,369",$311.50,$314.82,$308.87
08/09/2023,$311.53,"1,504,532",$314.58,$315.19,$310.21
08/08/2023,$315.15,"1,550,322",$312.93,$315.30,$309.62
08/07/2023,$315.87,"1,530,766",$314.09,$316.13,$312.05
08/04/2023,$312.00,"2,140,628",$315.58,$317.88,$311.245
08/03/2023,$317.13,"1,355,857",$316.08,$318.36,$314.145
08/02/2023,$317.78,"1,799,728",$317.54,$320.92,$316.69
08/01/2023,$320.97,"1,913,805",$315.44,$321.38,$314.246
07/31/2023,$316.35,"1,351,382",$315.00,$318.38,$315.00
07/28/2023,$315.55,"1,920,960",$319.73,$322.15,$313.97
07/27/2023,$318.82,"2,981,192",$320.00,$323.56,$317.95
07/26/2023,$316.51,"1,512,505",$316.39,$318.5642,$314.38
07/25/2023,$317.59,"2,163,931",$313.47,$319.395,$313.025
07/24/2023,$313.29,"1,341,629",$314.61,$316.855,$312.68
07/21/2023,$314.80,"3,265,855",$313.19,$316.49,$312.55
07/20/2023,$312.47,"2,097,081",$316.25,$316.25,$310.72
07/19/2023,$318.80,"2,170,906",$323.00,$324.19,$318.70
