date,close,volume,open,high,low
10/15/2024,$229.52,"1,066,860",$231.66,$231.86,$227.825
10/14/2024,$231.80,"678,988",$230.27,$232.23,$230.179
10/11/2024,$228.15,"553,546",$226.18,$228.63,$225.67
10/10/2024,$224.77,"685,919",$224.89,$225.4999,$223.70
10/09/2024,$228.90,"762,731",$225.58,$228.91,$225.54
10/08/2024,$226.63,"1,102,771",$223.76,$226.79,$223.26
10/07/2024,$218.13,"803,217",$220.41,$220.69,$217.515
10/04/2024,$220.88,"955,321",$220.31,$221.04,$219.47
10/03/2024,$220.47,"756,900",$221.53,$221.84,$219.86
10/02/2024,$224.63,"534,746",$223.59,$225.57,$222.33
10/01/2024,$225.81,"731,711",$230.63,$230.67,$224.735
09/30/2024,$229.10,"488,481",$229.60,$229.89,$227.2824
09/27/2024,$228.00,"618,074",$228.64,$229.68,$227.73
09/26/2024,$228.11,"1,056,964",$229.64,$229.64,$226.66
09/25/2024,$223.29,"1,305,230",$224.96,$225.92,$223.29
09/24/2024,$230.93,"572,979",$229.92,$231.13,$228.26
09/23/2024,$230.44,"374,910",$230.47,$230.85,$229.77
09/20/2024,$228.81,"577,778",$229.18,$229.28,$227.01
09/19/2024,$228.97,"784,407",$229.14,$230.19,$228.2712
09/18/2024,$221.88,"590,989",$222.46,$224.05,$221.15
09/17/2024,$222.06,"621,758",$223.26,$223.51,$221.3423
09/16/2024,$223.60,"645,964",$223.52,$223.90,$222.3001
09/13/2024,$221.28,"549,122",$221.20,$222.65,$220.73
09/12/2024,$221.01,"562,658",$218.46,$221.18,$217.88
09/11/2024,$217.62,"732,711",$214.82,$217.93,$212.11
09/10/2024,$213.92,"1,422,087",$213.395,$214.56,$210.805
09/09/2024,$213.98,"836,033",$212.08,$214.535,$211.66
09/06/2024,$211.33,"682,395",$214.31,$214.81,$210.38
09/05/2024,$212.60,"1,305,020",$212.51,$214.19,$211.92
09/04/2024,$215.43,"586,936",$213.74,$216.22,$213.41
09/03/2024,$216.49,"779,674",$220.34,$220.525,$215.52
08/30/2024,$219.71,"355,957",$218.85,$219.85,$217.59
08/29/2024,$218.78,"736,358",$219.45,$221.24,$218.25
08/28/2024,$216.93,"642,894",$218.63,$219.04,$216.59
08/27/2024,$217.83,"1,007,363",$216.55,$218.655,$216.38
08/26/2024,$215.86,"1,566,563",$217.41,$217.79,$215.86
08/23/2024,$219.15,"1,285,335",$218.03,$220.13,$217.46
08/22/2024,$217.25,"1,449,649",$219.68,$220.10,$217.15
08/21/2024,$218.87,"471,821",$218.82,$219.50,$217.80
08/20/2024,$217.77,"567,976",$219.18,$220.12,$217.13
08/19/2024,$219.04,"558,677",$216.16,$219.06,$215.895
08/16/2024,$216.17,"546,550",$215.63,$217.1025,$215.16
08/15/2024,$214.94,"543,243",$213.48,$215.515,$213.44
08/14/2024,$212.55,"710,997",$211.97,$212.785,$210.83
08/13/2024,$211.02,"413,220",$208.46,$211.36,$208.24
08/12/2024,$205.98,"521,247",$207.08,$207.80,$205.51
08/09/2024,$208.53,"593,303",$205.755,$208.99,$205.755
08/08/2024,$206.28,"1,038,268",$203.09,$206.95,$201.71
08/07/2024,$201.59,"715,138",$203.88,$205.91,$201.36
08/06/2024,$201.73,"898,754",$201.29,$204.55,$201.03
